"0","-","When was the Battle of Gettysburg?","-","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?date WHERE {        res:Battle_of_Gettysburg dbo:date ?date .}"
"1","-","List all the musicals with music by Elton John.","-","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE {         ?uri rdf:type dbo:Musical .        ?uri dbo:musicBy res:Elton_John .}"
"2","WORKS","How high is the lighthouse in Colombo?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/elevation> ?objOfProp .}","SELECT DISTINCT ?num WHERE {  <http://dbpedia.org/resource/Colombo_Lighthouse> <http://dbpedia.org/ontology/height> ?num . } "
"3","WORKS","Who was the wife of U.S. president Lincoln?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/spouse> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {"
"4","WORKS","Who is the host of the BBC Wildlife Specials?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/BBC_Wildlife_Specials> <http://dbpedia.org/ontology/presenter> ?objOfProp .}","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/BBC_Wildlife_Specials> <http://dbpedia.org/ontology/presenter> ?uri . }"
"5","WORKS","How much did Pulp Fiction cost?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Pulp_Fiction> <http://dbpedia.org/ontology/budget> ?objOfProp .}","SELECT DISTINCT ?n WHERE {  <http://dbpedia.org/resource/Pulp_Fiction> <http://dbpedia.org/ontology/budget> ?n . } "
"6","-","In what city is the Heineken brewery?","-","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Heineken> <http://dbpedia.org/ontology/manufacturer> ?x . ?x <http://dbpedia.org/ontology/locationCity> ?uri . }"
"7","WORKS","When did Operation Overlord commence?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Operation_Overlord> <http://dbpedia.org/ontology/date> ?objOfProp .}","SELECT DISTINCT ?d WHERE { <http://dbpedia.org/resource/Operation_Overlord> <http://dbpedia.org/ontology/date> ?d . } "
"8","WORKS","In which city does the Chile Route 68 end?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Chile_Route_68> <http://dbpedia.org/ontology/routeEnd> ?objOfProp .}","SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Chile_Route_68> <http://dbpedia.org/ontology/routeEnd> ?uri . } "
"9","WORKS","Who developed Slack?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Slack_(software)> <http://dbpedia.org/ontology/developer> ?objOfProp .}","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/product> <http://dbpedia.org/resource/Slack_(software)> . }"
"10","-","Who was married to president Chirac?","-","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uriWHERE {          res:Jacques_Chirac dbo:spouse ?uri .}"
"11","WORKS","What did Bruce Carver die from?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Bruce_Carver> <http://dbpedia.org/ontology/deathCause> ?objOfProp .}","PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/>SELECT DISTINCT ?uriWHERE {        res:Bruce_Carver dbo:deathCause ?uri .     }"
"12","WORKS","Who painted The Storm on the Sea of Galilee?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/artist> ?objOfProp .}","PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {"
"13","WORKS","Which cities does the Weser flow through?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Weser> <http://dbpedia.org/ontology/city> ?objOfProp .}","SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Weser> <http://dbpedia.org/ontology/city> ?uri . } "
"14","WORKS","How many seats does the home stadium of FC Porto have?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/ground> ?objOfProp .}","SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/FC_Porto> <http://dbpedia.org/ontology/ground> ?x . ?x <http://dbpedia.org/ontology/seatingCapacity> ?n . } "
"15","WORKS","Who is the daughter of Robert Kennedy married to?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/child> ?objOfProp .}","SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Robert_F._Kennedy> <http://dbpedia.org/ontology/child> ?child .  ?child <http://dbpedia.org/ontology/spouse> ?uri . } "
"16","-","Which books by Kerouac were published by Viking Press?","-","SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book> .  ?uri <http://dbpedia.org/ontology/publisher> <http://dbpedia.org/resource/Viking_Press> .  ?uri <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Jack_Kerouac> . } "
"17","WORKS","How tall is Amazon Eve?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/elevation> ?objOfProp .}","SELECT DISTINCT ?height WHERE {  <http://dbpedia.org/resource/Amazon_Eve> <http://dbpedia.org/ontology/height> ?height . } "
"18","WORKS","Which museum exhibits The Scream by Munch?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/museum> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE {       res:The_Scream dbo:museum ?uri .}"
"19","WORKS","Who wrote the book Les Piliers de la terre?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/composer> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {"
"20","-","Is James Bond married?","-","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASK WHERE {        res:James_Bond dbo:spouse ?uri . }"
"21","WORKS","Who discovered Ceres?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Ceres_(dwarf_planet)> <http://dbpedia.org/ontology/discoverer> ?objOfProp .}","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Ceres_(dwarf_planet)> <http://dbpedia.org/ontology/discoverer> ?uri . }"
"22","WORKS","Which river does the Brooklyn Bridge cross?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Brooklyn_Bridge> <http://dbpedia.org/ontology/crosses> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE {               res:Brooklyn_Bridge dbo:crosses ?uri . }"
"23","-","Who was called Frank The Tank?","-","PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE {         ?uri dbp:nickname 'Frank The Tank'@en . }"
"24","-","What is the largest country in the world?","-","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> . ?uri <http://dbpedia.org/ontology/areaTotal> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1"
"25","WORKS","Who is the mayor of Paris?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/leaderName> ?objOfProp .}","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Paris> <http://dbpedia.org/ontology/mayor> ?uri . }"
"26","WORKS","Who is the coach of Ankara's ice hockey team?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/coach> ?objOfProp .}","SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/city> <http://dbpedia.org/resource/Ankara> . ?x <http://dbpedia.org/ontology/league> <http://dbpedia.org/resource/Turkish_Ice_Hockey_First_League> . ?x <http://dbpedia.org/ontology/coach> ?uri . }"
"27","WORKS","Who is the mayor of the capital of French Polynesia?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Papeete> <http://dbpedia.org/ontology/leaderName> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {         res:French_Polynesia dbo:capital ?x .        ?x dbo:mayor ?uri .}"
"28","WORKS","Which awards did Douglas Hofstadter win?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Douglas_Hofstadter> <http://dbpedia.org/ontology/award> ?objOfProp .}","PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/>SELECT DISTINCT ?uriWHERE {        res:Douglas_Hofstadter dbo:award ?uri .}"
"29","WORKS","How much did the Lego Movie cost?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/The_Lego_Movie> <http://dbpedia.org/ontology/budget> ?objOfProp .}","SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/The_Lego_Movie> <http://dbpedia.org/ontology/budget> ?n . } "
"30","WORKS","Where does Piccadilly start?","SELECT ?subjOfProp WHERE { ?subjOfProp <http://dbpedia.org/ontology/routeStart> <http://dbpedia.org/resource/Piccadilly> .}","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/routeStart> <http://dbpedia.org/resource/Piccadilly>. } "
"31","-","Do Prince Harry and Prince William have the same parents?","-","PREFIX dbo: <http://dbpedia.org/ontology/> ASKWHERE {         <http://dbpedia.org/resource/Prince_William,_Duke_of_Cambridge> dbo:parent ?x .         <http://dbpedia.org/resource/Prince_Harry> dbo:parent ?x .}"
"32","WORKS","Who played Agent Smith in Matrix?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/portrayer> ?objOfProp .}","PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE {         res:Agent_Smith dbp:portrayer ?uri . }"
"33","WORKS","How many languages are spoken in Turkmenistan?","SELECT (COUNT(DISTINCT ?objOfProp) as ?c) WHERE { <http://dbpedia.org/resource/Turkmenistan_(TV_channel)> <http://dbpedia.org/ontology/language> ?objOfProp .}","SELECT (COUNT(DISTINCT ?x) as ?c) WHERE {  <http://dbpedia.org/resource/Turkmenistan> <http://dbpedia.org/ontology/language> ?x . } "
"34","-","In which films did Julia Roberts as well as Richard Gere play?","-","SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> .  ?uri <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Julia_Roberts> .  ?uri <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Richard_Gere> . } "
"35","WORKS","In which country does the Ganges start?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Ganges> <http://dbpedia.org/ontology/sourceCountry> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE {         res:Ganges dbo:sourceCountry ?uri .}"
"36","WORKS","In which year was Rachel Stevens born?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear> ?objOfProp .}","SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Rachel_Stevens> <http://dbpedia.org/ontology/birthYear> ?uri . } "
"37","-","Is Barack Obama a democrat?","-","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASKWHERE {         res:Barack_Obama dbo:party <http://dbpedia.org/resource/Democratic_Party_(United_States)> . }"
"38","WORKS","Where was Bach born?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Bach_(actor)> <http://dbpedia.org/ontology/birthPlace> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {        res:Johann_Sebastian_Bach dbo:birthPlace ?uri .}"
"39","WORKS","How often did Jane Fonda marry?","SELECT (COUNT(DISTINCT ?objOfProp) as ?c) WHERE { <http://dbpedia.org/resource/Jane_Fonda> <http://dbpedia.org/ontology/spouse> ?objOfProp .}","SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  <http://dbpedia.org/resource/Jane_Fonda> <http://dbpedia.org/ontology/spouse> ?uri . } "
"40","-","Who was the first to climb Mount Everest?","-","PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/>SELECT DISTINCT ?uriWHERE {          res:Mount_Everest dbo:firstAscentPerson ?uri . }"
"41","WORKS","How many people live in Poland?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Poland> <http://dbpedia.org/ontology/populationTotal> ?objOfProp .}","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Poland> <http://dbpedia.org/ontology/populationTotal> ?uri . }  "
"42","WORKS","What is the location of the Houses of Parliament?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/locatedInArea> ?objOfProp .}","SELECT ?uri WHERE {  <http://dbpedia.org/resource/Palace_of_Westminster> <http://dbpedia.org/ontology/location> ?uri . } "
"43","-","Is Christian Bale starring in Batman Begins?","-","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASK WHERE {"
"44","WORKS","In which country is the Limerick Lake?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/birthPlace> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE { "
"45","-","What was the last movie with Alec Guinness?","-","SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> .  ?uri <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Alec_Guinness> .  ?uri <http://dbpedia.org/ontology/releaseDate> ?date . } ORDER BY DESC(?date) LIMIT 1 "
"46","WORKS","What is the highest mountain in Australia?","SELECT DISTINCT ?objOfProp WHERE { ?objOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> . ?objOfProp <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Australia> . ?objOfProp <http://dbpedia.org/ontology/elevation> ?num . } ORDER BY DESC(?num) LIMIT 1","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE {"
"47","-","Is Frank Herbert still alive?","-","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASK WHERE {"
"48","WORKS","Who created Family Guy?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/author> ?objOfProp .}","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Family_Guy> <http://dbpedia.org/ontology/creator> ?uri . }  "
"49","WORKS","What is the official language of Suriname?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Suriname> <http://dbpedia.org/ontology/officialLanguage> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE {         res:Suriname dbo:officialLanguage ?uri .}"
"50","WORKS","Who wrote the song Hotel California?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/composer> ?objOfProp .}","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Hotel_California> <http://dbpedia.org/ontology/writer> ?uri . }"
"51","WORKS","Give me all actors starring in movies directed by William Shatner.","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/starring> ?objOfProp .}","SELECT DISTINCT ?uri WHERE {  ?x <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/William_Shatner> .  ?x <http://dbpedia.org/ontology/starring> ?uri . } "
"52","-","What is in a chocolate chip cookie?","-","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chocolate_chip_cookie> <http://dbpedia.org/ontology/ingredient> ?uri . }"
"53","-","Give me all professional skateboarders from Sweden.","-","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX dbp: <http://dbpedia.org/property/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {"
"54","-","Which ingredients do I need for carrot cake?","-","SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Carrot_cake> <http://dbpedia.org/ontology/ingredient> ?uri . } "
"55","-","Does Neymar play for Real Madrid?","-","ASK WHERE { <http://dbpedia.org/resource/Neymar> <http://dbpedia.org/ontology/team> <http://dbpedia.org/resource/Real_Madrid_C.F.> . }"
"56","-","Which computer scientist won an oscar?","-","SELECT DISTINCT ?uri WHERE { { ?uri <http://dbpedia.org/ontology/field> <http://dbpedia.org/resource/Computer_science> . } UNION { ?uri <http://purl.org/dc/elements/1.1/description> ?s . FILTER regex(?s,'computer scientist','i') } ?uri <http://dbpedia.org/ontology/award> <http://dbpedia.org/resource/Academy_Awards> . } "
"57","-","How many companies were founded in the same year as Google?","-","SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Company> .  ?uri <http://dbpedia.org/ontology/foundingYear> ?year .  <http://dbpedia.org/resource/Google> <http://dbpedia.org/ontology/foundingYear> ?year . } "
"58","-","In which UK city are the headquarters of the MI6?","-","PREFIX res: <http://dbpedia.org/resource/> PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE {         res:Secret_Intelligence_Service dbo:headquarter ?uri .         ?uri dbo:country res:United_Kingdom . }"
"59","-","Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?","-","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>ASK WHERE {        res:Cuban_Missile_Crisis dbo:date ?x ."
"60","WORKS","What does IYCM stand for?","SELECT ?subjOfProp WHERE { ?subjOfProp <http://dbpedia.org/ontology/abbreviation> <IYCM> .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE {        ?uri dbo:abbreviation 'IYCM' .}"
"61","WORKS","When did the Ming dynasty dissolve?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/deathDate> ?objOfProp .}","PREFIX res: <http://dbpedia.org/resource/>PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?dateWHERE {          res:Ming_dynasty dbo:dissolutionDate ?date .}"
"62","WORKS","List all episodes of the first season of the HBO television series The Sopranos!","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/seasonNumber> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {"
"63","WORKS","What is the total population of Melbourne, Florida?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Melbourne> <http://dbpedia.org/ontology/populationTotal> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/> SELECT ?uri WHERE {         <http://dbpedia.org/resource/Melbourne,_Florida> dbo:populationTotal ?uri .}"
"64","-","Did Arnold Schwarzenegger attend a university?","-","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>ASKWHERE {        res:Arnold_Schwarzenegger dbo:almaMater ?x .        ?x rdf:type dbo:University .}"
"65","WORKS","What country is Mount Everest in?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/birthPlace> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uriWHERE {         res:Mount_Everest dbo:locatedInArea ?uri .         ?uri rdf:type dbo:Country .}"
"66","WORKS","What is the largest city in Australia?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Australia> <http://dbpedia.org/ontology/largestCity> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {"
"67","WORKS","Give me all launch pads operated by NASA.","SELECT ?subjOfProp WHERE { ?subjOfProp <http://dbpedia.org/ontology/operator> <http://dbpedia.org/resource/NASA> .}","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE {         ?uri rdf:type dbo:LaunchPad .          ?uri dbo:operator res:NASA . }"
"68","WORKS","Who is the mayor of Tel Aviv?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Tel_Aviv> <http://dbpedia.org/ontology/leaderName> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uriWHERE {         res:Tel_Aviv dbo:leaderName ?uri .}"
"69","WORKS","List all episodes of the first season of the HBO television series The Sopranos.","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/seasonNumber> ?objOfProp .}","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE {        ?uri dbo:series res:The_Sopranos  .        ?uri dbo:seasonNumber 1 .}"
"70","WORKS","Who created Batman?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/author> ?objOfProp .}","SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Batman> <http://dbpedia.org/ontology/creator> ?uri . } "
"71","WORKS","Who played Gus Fring in Breaking Bad?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/portrayer> ?objOfProp .}","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Gus_Fring> <http://dbpedia.org/ontology/portrayer> ?uri . }"
"72","-","In which programming language is GIMP written?","-","PREFIX dbo: <http://dbpedia.org/ontology/>PREFIX res: <http://dbpedia.org/resource/>SELECT DISTINCT ?uri WHERE { "
