"1","-","Give me all cosmonauts.","-"," PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Astronaut . { ?uri dbo:nationality res:Russia . } UNION { ?uri dbo:nationality res:Soviet_Union . } } "
"10","WORKS","In which country does the Ganges start?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Ganges> <http://dbpedia.org/ontology/sourceCountry> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Ganges dbo:sourceCountry ?uri .} "
"100","-","When is the movie Worst Case Scenario going to be in cinemas in the Netherlands?","-","OUT OF SCOPE"
"101","-","Which German cities have more than 250000 inhabitants?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { { ?uri rdf:type dbo:City . } UNION { ?uri rdf:type dbo:Town . } ?uri dbo:country res:Germany . ?uri dbo:populationTotal ?population . FILTER ( ?population > 250 ) } "
"102","-","Who was John F. Kennedy's vice president?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:John_F._Kennedy dbo:vicePresident ?uri . } "
"103","WORKS","Who is the mayor of Berlin?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/leaderName> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Berlin dbo:leader ?uri . } "
"104","-","How many students does the Free University in Amsterdam have?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?num WHERE { res:VU_University_Amsterdam dbo:numberOfStudents ?num . } "
"105","-","What is the second highest mountain on Earth?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Mountain . ?uri dbo:elevation ?elevation . } ORDER BY DESC(?elevation) OFSET 1 LIMIT 1 "
"106","-","Give me all professional skateboarders from Sweden.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:occupation res:Skateboarding . { ?uri dbo:birthPlace res:Sweden . } UNION { ?uri dbo:birthPlace ?place . ?place dbo:country res:Sweden . } } "
"107","-","When was Alberta admitted as province?","-"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?date WHERE { res:Alberta dbp:admitancedate ?date . } "
"108","-","To which countries does the Himalayan mountain system extend?","-"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Himalayas dbp:country ?uri . } "
"109","-","Give me a list of all bandleaders that play trumpet.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:occupation res:Bandleader . ?uri dbo:instrument res:Trumpet . } "
"11","-","Which countries have more than ten caves?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Country . ?cave rdf:type dbo:Cave . { ?cave dbo:location ?uri . } UNION { ?cave dbo:location ?loc . ?loc dbo:country ?uri . } } GROUP BY ?uri HAVING(COUNT(?cave) > 10) "
"110","-","What is the total amount of men and women serving in the FDNY?","-"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?num WHERE { res:New_York_City_Fire_Department dbp:employes ?num . } "
"200","WORKS","Who produces Orangina?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/executiveProducer> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:product res:Orangina . }"
"111","-","Who is the Formula 1 race driver with the most races?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:FormulaOneRacer . ?uri dbo:races ?x . } ORDER BY DESC(?x) OFSET 0 LIMIT 1 "
"112","-","Give me all world heritage sites designated within the past two years.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX xsd: <http://w.w3.org/201/XMLSchema#> SELECT DISTINCT ?uriWHERE { ?uri rdf:type dbo:WorldHeritageSite . { ?uri dbp:year '2013'^xsd:integer . } UNION { ?uri dbp:year '2014'^xsd:integer . } "
"113","-","Who is the youngest player in the Premier League?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:team ?x . ?x dbo:league res:Premier_League . ?uri dbo:birthDate ?y . } ORDER BY DESC(?y) OFSET 0 LIMIT 1 "
"114","WORKS","Give me all members of Prodigy.","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/bandMember> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:The_Prodigy dbo:bandMember ?uri . } "
"115","-","What is the longest river?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:River . { ?uri dbo:length ?l . } UNION { ?uri dbp:length ?l . } } ORDER BY DESC(?l) OFSET 0 LIMIT 1 "
"116","-","Does Breaking Bad have more episodes than Game of Thrones?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { res:Breaking_Bad dbo:numberOfEpisodes ?x . res:Game_of_Thrones dbo:numberOfEpisodes ?y . FILTER (?x > ?y) } "
"117","-","Give me all cars that are produced in Germany.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Automobile . { ?uri dbo:assembly res:Germany . } UNION { ?uri dbp:asembly res:Germany . } UNION { { ?uri dbo:manufacturer ?x . } UNION { ?uri dbp:manufacturer ?x . } { ?x dbo:locationCountry res:Germany . } UNION { ?x dbo:location res:Germany . } } } "
"118","-","What were the main discoveries of the Mars rover Curiosity?","-","OUT OF SCOPE"
"119","-","Give me all people that were born in Vienna and died in Berlin.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:birthPlace res:Vienna . ?uri dbo:deathPlace res:Berlin . } "
"12","-","Is proinsulin a protein?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> ASK WHERE { res:Proinsulin rdf:type dbo:Protein . } "
"120","WORKS","How tall is Michael Jordan?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/elevation> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?num WHERE { res:Michael_Jordan dbo:height ?num . } "
"121","WORKS","What is the capital of Canada?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Canada_(New_France)> <http://dbpedia.org/ontology/capital> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Canada dbo:capital ?uri . } "
"122","WORKS","Who is the governor of Wyoming?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/governor> ?objOfProp .}"," PREFIX res: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE { res:Wyoming dbp:governor ?uri . } "
"123","-","Do Prince Harry and Prince William have the same parents?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> ASKWHERE { <http://dbpedia.org/resource/Prince_Wiliam,_Duke_of_Cambridge> dbo:parent ?x . <http://dbpedia.org/resource/Prince_Hary> dbo:parent ?x .} "
"124","WORKS","Who was the father of Queen Elizabeth II?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/property/father> ?objOfProp .}"," PREFIX res: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE { res:Elizabeth_I dbp:father ?uri . } "
"125","-","Which U.S. state has been admitted latest?","-"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX yago: <http://dbpedia.org/clas/yago/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type yago:StatesOfTheUnitedStates . ?uri dbp:admitancedate ?x . } ORDER BY DESC(?x) OFSET 0 LIMIT 1 "
"126","WORKS","How many languages are spoken in Turkmenistan?","SELECT (COUNT(DISTINCT ?objOfProp) as ?c) WHERE { <http://dbpedia.org/resource/Turkmenistan_(TV_channel)> <http://dbpedia.org/ontology/language> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT COUNT(DISTINCT ?x) WHERE { res:Turkmenistan dbo:language ?x . } "
"127","WORKS","Sean Parnell is the governor of which U.S. state?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/governor> ?objOfProp .}"," PREFIX yago: <http://dbpedia.org/clas/yago/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type yago:StatesOfTheUnitedStates . ?uri dbp:governor res:Sean_Parnel . } "
"128","WORKS","Give me all movies directed by Francis Ford Coppola.","SELECT ?subjOfProp WHERE { ?subjOfProp <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Francis_Ford_Coppola> .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Film . ?uri dbo:director res:Francis_Ford_Coppola . } "
"129","WORKS","Give me all actors starring in movies directed by William Shatner.","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/starring> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?x dbo:director res:William_Shatner . ?x dbo:starring ?uri . } "
"13","-","Are tree frogs a type of amphibian?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { res:Hylidae dbo:clas res:Amphibian . } "
"130","-","What is the birth name of Angela Merkel?","-"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?string WHERE { res:Angela_Merkel dbp:birthName ?string . } "
"131","-","Give me all Methodist politicians.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Politician . ?uri dbo:religion res:Methodism . } "
"132","WORKS","How often did Jane Fonda marry?","SELECT (COUNT(DISTINCT ?objOfProp) as ?c) WHERE { <http://dbpedia.org/resource/Jane_Fonda> <http://dbpedia.org/ontology/spouse> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT COUNT(DISTINCT ?uri) WHERE { res:Jane_Fonda dbo:spouse ?uri . } "
"133","-","Give me all Australian nonprofit organizations.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:type res:Nonprofit_organization . { ?uri dbo:locationCountry res:Australia . } UNION { ?uri dbo:location ?x . ?x dbo:country res:Australia . } } "
"134","WORKS","In which military conflicts did Lawrence of Arabia participate?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/battle> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:T._E._Lawrence dbo:battle ?uri . } "
"135","WORKS","Who developed Minecraft?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Minecraft> <http://dbpedia.org/ontology/developer> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Minecraft dbo:developer ?uri . } "
"136","-","What is the melting point of copper?","-","OUT OF SCOPE"
"137","-","Give me all sister cities of Brno.","-","OUT OF SCOPE"
"138","-","How many inhabitants does Maribor have?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?num WHERE { res:Maribor dbo:populationTotal ?num . } "
"139","-","Give me all companies in Munich.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Company . { ?uri dbo:location res:Munich . } UNION { ?uri dbo:headquarter res:Munich . } UNION { ?uri dbo:locationCity res:Munich . } } "
"14","WORKS","How tall is Claudia Schiffer?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/elevation> ?objOfProp .}"," PREFIX res: <http://dbpedia.org/resource/> PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?height WHERE { res:Claudia_Schiffer dbo:height ?height . } "
"140","WORKS","List all games by GMT.","SELECT ?subjOfProp WHERE { ?subjOfProp <http://dbpedia.org/ontology/publisher> ?Arg .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:publisher res:GMT_Games . } "
"141","WORKS","Who founded Intel?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/foundedBy> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Intel dbo:foundedBy ?uri . } "
"142","-","Who is the husband of Amanda Palmer?","-"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Amanda_Palmer dbp:spouse ?uri . } "
"143","-","Give me all breeds of the German Shepherd dog.","-"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbp:bred res:German_Shepherd . } "
"144","WORKS","Which cities does the Weser flow through?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Weser> <http://dbpedia.org/ontology/city> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Weser dbo:city ?uri . } "
"145","-","Which countries are connected by the Rhine?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://w.w3.org/20/01/rdf-schema#> SELECT DISTINCT ?uri WHERE { res:Rhine dbp:country ?string . ?uri rdf:type dbo:Country . ?uri rdfs:label ?string . } "
"146","-","Which professional surfers were born in Australia?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:occupation res:Surfing . { ?uri dbo:birthPlace res:Australia . } UNION { ?uri dbo:birthPlace ?x . ?x dbo:country res:Australia . } "
"147","-","What is the average temperature on Hawaii?","-","OUT OF SCOPE"
"148","-","In which UK city are the headquarters of the MI6?","-"," PREFIX res: <http://dbpedia.org/resource/> PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>SELECT DISTINCT ?uri WHERE { res:Secret_Intelligence_Service dbo:headquarter ?uri . ?uri dbo:country res:United_Kingdom . } "
"149","-","Which other weapons did the designer of the Uzi develop?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Weapon . ?uri dbp:designer ?x . res:Uzi dbp:designer ?x . FILTER (?uri != res:Uzi) } "
"15","WORKS","Who created Goofy?","SELECT ?objOfProp WHERE { ?Arg <http://dbpedia.org/ontology/author> ?objOfProp .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Goofy dbo:creator ?uri . } "
"150","-","Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { res:Cuban_missile_crisis dbo:date ?x . res:Bay_of_Pigs_Invasion dbo:date ?y . FILTER (?x < ?y) } "
"151","-","Give me all islands that belong to Japan.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Island . ?uri dbo:country res:Japan . } "
"152","-","Who invented the zipper?","-","OUT OF SCOPE"
"153","-","What is the ruling party in Lisbon?","-"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Lisbon dbp:leaderParty ?uri . } "
"154","WORKS","What are the nicknames of San Francisco?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/San_Francisco> <http://dbpedia.org/property/nickname> ?objOfProp .}"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?string WHERE { res:San_Francisco dbp:nickname ?string . } "
"155","-","Which Greek goddesses dwelt on Mount Olympus?","-"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> PREFIX yago: <http://dbpedia.org/clas/yago/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type yago:GrekGodeses . ?uri dbp:abode res:Mount_Olympus . } "
"156","-","When were the Hells Angels founded?","-"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?date WHERE { res:Hells_Angels dbp:founded ?date . } "
"157","-","Give me all Apollo 14 astronauts.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:mission res:Apollo_14 . } "
"158","WORKS","What is the time zone of Salt Lake City?","SELECT ?objOfProp WHERE { <http://dbpedia.org/resource/Salt_Lake_City> <http://dbpedia.org/ontology/timeZone> ?objOfProp .}"," PREFIX res: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE { res:Salt_Lake_City dbp:timezone ?uri . } "
"159","-","Which U.S. states are in the same time zone as Utah?","-"," PREFIX res: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX yago: <http://dbpedia.org/clas/yago/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { res:Utah dbp:timezone ?x . ?uri rdf:type yago:StatesOfTheUnitedStates . ?uri dbp:timezone ?x . FILTER (?uri != res:Utah) } "
"16","-","Give me the capitals of all countries in Africa.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX yago: <http://dbpedia.org/clas/yago/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?states rdf:type yago:AfricanCountries . ?states dbo:capital ?uri . } "
"160","-","Give me a list of all lakes in Denmark.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX yago: <http://dbpedia.org/clas/yago/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { { ?uri rdf:type dbo:Lake . ?uri dbo:country res:Denmark . } UNION { ?uri rdf:type yago:LakesOfDenmark . } } "
"161","-","How many missions does the Soyuz programme have?","-"," PREFIX dbp: <http://dbpedia.org/property/> PREFIX res: <http://dbpedia.org/resource/> SELECT COUNT(DISTINCT ?uri)WHERE { ?uri dbp:programe res:Soyuz_programme . } "
"162","-","Did Socrates influence Aristotle?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { res:Socrates dbo:influenced res:Aristotle . } "
"163","-","Give me all Danish movies.","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Film . ?uri dbo:country res:Denmark . } "
"164","WORKS","Give me all launch pads operated by NASA.","SELECT ?subjOfProp WHERE { ?subjOfProp <http://dbpedia.org/ontology/operator> <http://dbpedia.org/resource/NASA> .}"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:LaunchPad . ?uri dbo:operator res:NASA . } "
"165","-","Which instruments does Cat Stevens play?","-"," PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Cat_Stevens dbo:instrument ?uri . } "
"166","-","Which ships were called after Benjamin Franklin?","-"," PREFIX res: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE { ?uri dbp:shipNamesake res:Benjamin_Franklin . } "
